"10/01/2025","01/25/16","KVSL/25/1","01","0474","KARAOKE LATINO-BAR","B","1655.00","1655.00","0.00","0.00","592.98","21.00","124.52","717.50","0","KARAOKE VINAROS, S.L.","B44510816","400000000","No","B","KVSL",""
"10/01/2025","01/25/16","KVSL/25/1","01","0474","KARAOKE LATINO-BAR","A","45.00","37.19","21.00","7.81","18.60","21.00","3.90","22.50","0","KARAOKE VINAROS, S.L.","B44510816","400000000","No","D","KVSL",""
"10/01/2025","01/25/17","KVSL/26/1","01","0474","KARAOKE LATINO-BAR","B","1655.00","1655.00","0.00","0.00","592.98","21.00","124.52","717.50","0","KARAOKE VINAROS, S.L.","B44510816","400000000","No","B","KVSL",""
"10/01/2025","01/25/17","KVSL/26/1","01","0474","KARAOKE LATINO-BAR","A","45.00","37.19","21.00","7.81","18.60","21.00","3.90","22.50","0","KARAOKE VINAROS, S.L.","B44510816","400000000","No","D","KVSL",""
